,,200,2000,600
19/09:12:58,254.65,254.7047833,254.9354413,254.78438
19/09:12:58,254.65,254.7042382,254.935156,254.7839328
19/09:12:58,254.65,254.7036985,254.9348709,254.7834871
19/09:12:59,254.65,254.7031642,254.9345862,254.7830429
19/09:13:00,254.65,254.7026352,254.9343018,254.7826001
19/09:13:00,254.65,254.7021115,254.9340176,254.7821589
19/09:13:00,254.65,254.7015929,254.9337337,254.7817191
19/09:13:00,254.65,254.7010796,254.9334501,254.7812808
19/09:13:00,254.65,254.7005713,254.9331668,254.7808439
19/09:13:00,254.65,254.7000681,254.9328838,254.7804085
19/09:13:00,254.6,254.6990724,254.9325511,254.7798081
19/09:13:00,254.6,254.6980866,254.9322187,254.7792097
19/09:13:00,254.6,254.6971106,254.9318867,254.7786134
19/09:13:00,254.65,254.6966419,254.9316049,254.7781854
19/09:13:00,254.65,254.6961778,254.9313234,254.7777588
19/09:13:00,254.65,254.6957183,254.9310423,254.7773336
19/09:13:00,254.65,254.6952634,254.9307614,254.7769099
19/09:13:00,254.65,254.694813,254.9304807,254.7764876
19/09:13:00,254.65,254.6943671,254.9302004,254.7760666
19/09:13:00,254.65,254.6939256,254.9299203,254.7756471
19/09:13:00,254.65,254.6934886,254.9296406,254.775229
19/09:13:01,254.65,254.6930558,254.9293611,254.7748123
19/09:13:01,254.65,254.6926274,254.9290818,254.7743969
19/09:13:01,254.65,254.6922033,254.9288029,254.7739829
19/09:13:01,254.65,254.6917833,254.9285242,254.7735704
19/09:13:02,254.65,254.6913676,254.9282458,254.7731591
19/09:13:06,254.7,254.6914535,254.9280177,254.7729157
19/09:13:07,254.7,254.6915385,254.9277898,254.772673
19/09:13:07,254.7,254.6916227,254.9275621,254.7724312
19/09:13:07,254.7,254.6917061,254.9273347,254.7721902
19/09:13:07,254.7,254.6917886,254.9271075,254.7719499
19/09:13:07,254.7,254.6918703,254.9268805,254.7717105
19/09:13:07,254.7,254.6919512,254.9266537,254.7714719
19/09:13:07,254.7,254.6920313,254.9264272,254.771234
19/09:13:07,254.7,254.6921106,254.9262009,254.770997
19/09:13:07,254.7,254.6921891,254.9259748,254.7707607
19/09:13:10,254.7,254.6922668,254.9257489,254.7705252
19/09:13:10,254.7,254.6923437,254.9255233,254.7702905
19/09:13:10,254.7,254.6924199,254.9252979,254.7700566
19/09:13:11,254.75,254.6929929,254.9251226,254.7699899
19/09:13:11,254.7,254.6930626,254.9248976,254.769757
19/09:13:12,254.7,254.6931316,254.9246728,254.7695248
19/09:13:12,254.7,254.6932,254.9244483,254.7692935
19/09:13:12,254.75,254.6937651,254.9242739,254.7692293
19/09:13:12,254.7,254.6938272,254.9240498,254.7689989
19/09:13:12,254.7,254.6938886,254.9238258,254.7687693
19/09:13:12,254.7,254.6939494,254.9236021,254.7685404
19/09:13:12,254.7,254.6940096,254.9233786,254.7683123
19/09:13:13,254.7,254.6940692,254.9231554,254.768085
19/09:13:13,254.7,254.6941282,254.9229323,254.7678584
19/09:13:13,254.75,254.6946842,254.9227595,254.767799
19/09:13:14,254.65,254.6942395,254.9224868,254.767407
19/09:13:16,254.7,254.6942969,254.9222645,254.7671827
19/09:13:16,254.7,254.6943536,254.9220423,254.7669591
19/09:13:17,254.65,254.6939123,254.9217704,254.7665699
19/09:13:17,254.7,254.6939729,254.9215487,254.7663484
19/09:13:17,254.7,254.6940328,254.9213273,254.7661276
19/09:13:17,254.7,254.6940922,254.9211061,254.7659075
19/09:13:17,254.75,254.6946485,254.9209351,254.7658546
19/09:13:18,254.65,254.6942042,254.9206643,254.765469
19/09:13:19,254.7,254.6942619,254.9204437,254.7652512
19/09:13:23,254.7,254.694319,254.9202234,254.765034
19/09:13:23,254.7,254.6943755,254.9200033,254.7648176
19/09:13:25,254.65,254.693934,254.9197334,254.7644355
19/09:13:25,254.7,254.6939943,254.9195138,254.7642211
19/09:13:26,254.7,254.6940541,254.9192944,254.7640074
19/09:13:26,254.7,254.6941133,254.9190752,254.7637944
19/09:13:26,254.7,254.6941718,254.9188562,254.7635821
19/09:13:26,254.7,254.6942298,254.9186375,254.7633705
19/09:13:26,254.7,254.6942872,254.918419,254.7631596
19/09:13:26,254.7,254.6943441,254.9182006,254.7629494
19/09:13:27,254.7,254.6944004,254.9179825,254.7627399
19/09:13:27,254.7,254.6944561,254.9177647,254.7625312
19/09:13:28,254.7,254.6945112,254.917547,254.7623231
19/09:13:30,254.7,254.6945659,254.9173296,254.7621157
19/09:13:30,254.7,254.6946199,254.9171124,254.761909
19/09:13:32,254.65,254.6941759,254.9168454,254.7615365
19/09:13:32,254.65,254.6937364,254.9165787,254.7611654
19/09:13:33,254.65,254.6933012,254.9163122,254.7607954
19/09:13:33,254.65,254.6928703,254.916046,254.7604267
19/09:13:33,254.65,254.6924438,254.9157801,254.7600593
19/09:13:33,254.65,254.6920214,254.9155145,254.759693
19/09:13:34,254.65,254.6916033,254.9152491,254.759328
19/09:13:34,254.65,254.6911894,254.914984,254.7589642
19/09:13:36,254.65,254.6907795,254.9147191,254.7586015
19/09:13:38,254.65,254.6903737,254.9144545,254.7582401
19/09:13:38,254.7,254.6904695,254.9142402,254.7580463
19/09:13:38,254.65,254.6900668,254.9139761,254.7576868
19/09:13:39,254.7,254.6901657,254.9137622,254.7574948
19/09:13:39,254.7,254.6902635,254.9135486,254.7573035
19/09:13:39,254.7,254.6903604,254.9133351,254.7571128
19/09:13:39,254.65,254.6899588,254.9130719,254.7567563
19/09:13:41,254.7,254.6900587,254.912859,254.7565675
19/09:13:43,254.7,254.6901577,254.9126462,254.7563792
19/09:13:43,254.7,254.6902556,254.9124337,254.7561916
19/09:13:43,254.7,254.6903525,254.9122213,254.7560046
19/09:13:43,254.7,254.6904485,254.9120092,254.7558182
19/09:13:43,254.7,254.6905436,254.9117973,254.7556325
19/09:13:43,254.7,254.6906377,254.9115856,254.7554473
19/09:13:48,254.7,254.6907308,254.9113741,254.7552628
19/09:13:48,254.7,254.6908231,254.9111629,254.7550789
19/09:13:49,254.7,254.6909144,254.9109518,254.7548956
19/09:13:50,254.7,254.6910048,254.910741,254.754713
19/09:13:51,254.7,254.6910943,254.9105303,254.7545309
19/09:13:51,254.7,254.6911829,254.9103199,254.7543494
19/09:13:51,254.7,254.6912706,254.9101097,254.7541686
19/09:13:51,254.7,254.6913575,254.9098997,254.7539883
19/09:13:52,254.7,254.6914435,254.9096899,254.7538086
19/09:13:55,254.75,254.6920261,254.9095303,254.753796
19/09:13:56,254.75,254.692603,254.9093708,254.7537833
19/09:13:57,254.7,254.6926766,254.9091616,254.7536043
19/09:14:00,254.75,254.693247,254.9090025,254.7535923
19/09:14:01,254.75,254.6938117,254.9088436,254.7535804
19/09:14:02,254.7,254.6938733,254.9086348,254.7534021
19/09:14:02,254.7,254.6939342,254.9084263,254.7532244
19/09:14:02,254.7,254.6939946,254.908218,254.7530473
19/09:14:02,254.7,254.6940543,254.9080099,254.7528707
19/09:14:02,254.7,254.6941135,254.907802,254.7526948
19/09:14:02,254.7,254.6941721,254.9075943,254.7525194
19/09:14:02,254.7,254.6942301,254.9073868,254.7523447
19/09:14:02,254.7,254.6942875,254.9071795,254.7521705
19/09:14:02,254.7,254.6943443,254.9069724,254.7519969
19/09:14:03,254.75,254.6948981,254.9068155,254.7519902
19/09:14:03,254.7,254.6949489,254.9066088,254.7518172
19/09:14:03,254.7,254.6949991,254.9064023,254.7516448
19/09:14:04,254.7,254.6950489,254.906196,254.7514729
19/09:14:04,254.7,254.6950981,254.9059899,254.7513016
19/09:14:04,254.7,254.6951469,254.905784,254.7511309
19/09:14:05,254.75,254.6956927,254.9056283,254.7511271
19/09:14:05,254.75,254.6962331,254.9054728,254.7511234
19/09:14:06,254.75,254.6967681,254.9053174,254.7511196
19/09:14:22,254.75,254.6972978,254.9051621,254.7511159
19/09:14:22,254.75,254.6978222,254.905007,254.7511122
19/09:14:22,254.75,254.6983413,254.9048521,254.7511085
19/09:14:22,254.75,254.6988554,254.9046973,254.7511048
19/09:14:22,254.75,254.6993643,254.9045427,254.7511011
19/09:14:22,254.75,254.6998681,254.9043883,254.7510975
19/09:14:22,254.75,254.7003669,254.9042339,254.7510938
19/09:14:22,254.75,254.7008608,254.9040798,254.7510902
19/09:14:22,254.75,254.7013497,254.9039258,254.7510865
19/09:14:22,254.75,254.7018338,254.9037719,254.7510829
19/09:14:22,254.75,254.7023131,254.9036182,254.7510793
19/09:14:22,254.75,254.7027876,254.9034647,254.7510757
19/09:14:22,254.75,254.7032574,254.9033113,254.7510721
19/09:14:22,254.75,254.7037225,254.9031581,254.7510686
19/09:14:26,254.8,254.7046804,254.903055,254.7512314
19/09:14:26,254.8,254.7056289,254.902952,254.7513937
19/09:14:26,254.8,254.7065679,254.9028491,254.7515555
19/09:14:27,254.8,254.7074976,254.9027463,254.7517167
19/09:14:28,254.8,254.708418,254.9026436,254.7518773
19/09:14:29,254.8,254.7093293,254.902541,254.7520375
19/09:14:30,254.8,254.7102315,254.9024385,254.7521971
19/09:14:31,254.8,254.7111247,254.9023361,254.7523562
19/09:14:31,254.8,254.712009,254.9022338,254.7525147
19/09:14:31,254.8,254.7128845,254.9021316,254.7526727
19/09:14:31,254.8,254.7137514,254.9020296,254.7528302
19/09:14:31,254.8,254.7146096,254.9019276,254.7529872
19/09:14:31,254.8,254.7154592,254.9018257,254.7531437
19/09:14:31,254.8,254.7163004,254.9017239,254.7532996
19/09:14:31,254.8,254.7171333,254.9016222,254.753455
19/09:14:31,254.8,254.7179578,254.9015207,254.7536099
19/09:14:31,254.8,254.7187741,254.9014192,254.7537643
19/09:14:32,254.8,254.7195824,254.9013178,254.7539181
19/09:14:32,254.8,254.7203825,254.9012166,254.7540715
19/09:14:32,254.8,254.7211747,254.9011154,254.7542243
19/09:14:33,254.8,254.7219591,254.9010143,254.7543767
19/09:14:34,254.8,254.7227356,254.9009134,254.7545285
19/09:14:35,254.8,254.7235044,254.9008125,254.7546798
19/09:14:36,254.8,254.7242656,254.9007118,254.7548306
19/09:14:37,254.8,254.7250191,254.9006111,254.7549809
19/09:14:40,254.8,254.7257652,254.9005105,254.7551307
19/09:14:42,254.75,254.7260063,254.9003601,254.7551137
19/09:14:42,254.75,254.7262451,254.9002098,254.7550966
19/09:14:42,254.75,254.7264815,254.9000597,254.7550797
19/09:14:42,254.75,254.7267155,254.8999097,254.7550628
19/09:14:42,254.75,254.7269472,254.8997599,254.7550459
19/09:14:44,254.75,254.7271765,254.8996102,254.7550291
19/09:14:47,254.7,254.7269061,254.8994107,254.754846
19/09:14:47,254.7,254.7266384,254.8992113,254.7546635
19/09:14:47,254.7,254.7263733,254.8990122,254.7544816
19/09:14:47,254.7,254.7261109,254.8988133,254.7543003
19/09:14:47,254.7,254.7258511,254.8986146,254.7541196
19/09:14:47,254.7,254.7255939,254.8984161,254.7539395
19/09:14:47,254.7,254.7253392,254.8982178,254.75376
19/09:14:47,254.7,254.7250871,254.8980197,254.7535811
19/09:14:47,254.7,254.7248375,254.8978217,254.7534028
19/09:14:47,254.7,254.7245903,254.897624,254.7532251
19/09:14:47,254.7,254.7243457,254.8974265,254.753048
19/09:14:47,254.7,254.7241034,254.8972292,254.7528714
19/09:14:49,254.7,254.7238636,254.897032,254.7526955
19/09:14:52,254.7,254.7236261,254.8968351,254.7525201
19/09:14:52,254.65,254.7228935,254.8965884,254.7521789
19/09:14:52,254.65,254.7221682,254.8963419,254.7518389
19/09:14:52,254.7,254.7219476,254.8961457,254.7516664
19/09:14:53,254.7,254.7217293,254.8959496,254.7514945
19/09:14:53,254.7,254.721513,254.8957538,254.7513231
19/09:14:55,254.7,254.721299,254.8955581,254.7511523
19/09:14:55,254.7,254.7210871,254.8953627,254.7509821
19/09:14:56,254.75,254.7213747,254.8952174,254.7509788
19/09:14:59,254.75,254.7216596,254.8950722,254.7509756
19/09:14:59,254.75,254.7219416,254.8949272,254.7509723
19/09:15:00,254.7,254.7217232,254.8947324,254.7508027
19/09:15:00,254.7,254.7215071,254.8945378,254.7506336
19/09:15:00,254.7,254.7212931,254.8943433,254.7504651
19/09:15:00,254.7,254.7210812,254.8941491,254.7502972
19/09:15:00,254.7,254.7208715,254.893955,254.7501298
19/09:15:00,254.7,254.7206638,254.8937612,254.749963
19/09:15:00,254.7,254.7204582,254.8935675,254.7497967
19/09:15:00,254.7,254.7202546,254.893374,254.749631
19/09:15:00,254.7,254.7200531,254.8931808,254.7494659
19/09:15:00,254.65,254.719356,254.8929377,254.7491349
19/09:15:00,254.65,254.7186659,254.8926949,254.748805
19/09:15:00,254.7,254.7184802,254.8925023,254.7486425
19/09:15:00,254.7,254.7182963,254.8923099,254.7484807
19/09:15:00,254.7,254.7181142,254.8921177,254.7483193
19/09:15:00,254.7,254.717934,254.8919256,254.7481585
19/09:15:00,254.75,254.7182531,254.8917838,254.7481647
19/09:15:01,254.75,254.718569,254.8916421,254.7481708
19/09:15:01,254.75,254.7188817,254.8915005,254.7481769
19/09:15:02,254.7,254.7186938,254.8913091,254.7480165
19/09:15:02,254.75,254.7190053,254.8911679,254.7480231
19/09:15:03,254.75,254.7193137,254.8910268,254.7480297
19/09:15:03,254.75,254.7196191,254.8908858,254.7480363
19/09:15:04,254.75,254.7199214,254.890745,254.7480428
19/09:15:06,254.75,254.7202207,254.8906043,254.7480493
19/09:15:06,254.75,254.720517,254.8904638,254.7480558
19/09:15:06,254.75,254.7208103,254.8903234,254.7480623
19/09:15:07,254.75,254.7211008,254.8901831,254.7480687
19/09:15:07,254.75,254.7213883,254.890043,254.7480752
19/09:15:07,254.75,254.721673,254.889903,254.7480816
19/09:15:07,254.75,254.7219549,254.8897632,254.748088
19/09:15:07,254.75,254.7222339,254.8896235,254.7480943
19/09:15:07,254.75,254.7225102,254.889484,254.7481007
19/09:15:07,254.75,254.7227838,254.8893446,254.748107
19/09:15:07,254.75,254.7230546,254.8892053,254.7481133
19/09:15:07,254.75,254.7233227,254.8890661,254.7481196
19/09:15:08,254.75,254.7235881,254.8889271,254.7481258
19/09:15:09,254.75,254.7238509,254.8887883,254.7481321
19/09:15:09,254.75,254.7241111,254.8886496,254.7481383
19/09:15:09,254.75,254.7243687,254.888511,254.7481445
19/09:15:09,254.75,254.7246238,254.8883725,254.7481506
19/09:15:09,254.75,254.7248763,254.8882342,254.7481568
19/09:15:09,254.75,254.7251262,254.8880961,254.7481629
19/09:15:09,254.75,254.7253737,254.887958,254.748169
19/09:15:09,254.75,254.7256188,254.8878202,254.7481751
19/09:15:15,254.75,254.7258614,254.8876824,254.7481812
19/09:15:15,254.8,254.7265991,254.8875948,254.7483537
19/09:15:15,254.8,254.7273294,254.8875072,254.7485255
19/09:15:15,254.8,254.7280525,254.8874198,254.7486968
19/09:15:15,254.8,254.7287684,254.8873324,254.7488675
19/09:15:15,254.8,254.7294772,254.8872451,254.7490377
19/09:15:15,254.8,254.7301789,254.8871579,254.7492073
19/09:15:15,254.8,254.7308736,254.8870708,254.7493763
19/09:15:15,254.8,254.7315615,254.8869837,254.7495448
19/09:15:15,254.8,254.7322425,254.8868968,254.7497127
19/09:15:15,254.8,254.7329167,254.88681,254.74988
19/09:15:15,254.8,254.7335842,254.8867232,254.7500468
19/09:15:15,254.8,254.734245,254.8866365,254.7502131
19/09:15:15,254.8,254.7348993,254.8865499,254.7503787
19/09:15:15,254.8,254.7355471,254.8864634,254.7505439
19/09:15:21,254.75,254.7356909,254.886327,254.7505421
19/09:15:26,254.75,254.7358332,254.8861908,254.7505403
19/09:15:27,254.8,254.7364717,254.8861046,254.7507048
19/09:15:31,254.8,254.7371038,254.8860185,254.7508689
19/09:15:33,254.8,254.7377297,254.8859326,254.7510324
19/09:15:35,254.8,254.7383493,254.8858467,254.7511953
19/09:15:35,254.8,254.7389627,254.8857609,254.7513577
19/09:15:36,254.8,254.7395701,254.8856752,254.7515196
19/09:15:41,254.8,254.7401713,254.8855895,254.751681
19/09:15:44,254.8,254.7407667,254.885504,254.7518417
19/09:15:44,254.8,254.741356,254.8854185,254.752002
19/09:15:45,254.85,254.7424371,254.8853831,254.7523281
19/09:15:45,254.85,254.7435074,254.8853478,254.7526532
19/09:15:45,254.85,254.744567,254.8853124,254.7529771
19/09:15:45,254.85,254.7456161,254.8852771,254.7533
19/09:15:46,254.9,254.7471522,254.8852918,254.7537882
19/09:15:49,254.85,254.7481756,254.8852566,254.7541083
19/09:15:51,254.85,254.7491888,254.8852213,254.7544274
19/09:15:51,254.85,254.7501919,254.8851861,254.7547455
19/09:15:51,254.85,254.751185,254.885151,254.7550625
19/09:15:51,254.85,254.7521682,254.8851158,254.7553784
19/09:15:51,254.85,254.7531417,254.8850807,254.7556933
19/09:15:51,254.85,254.7541054,254.8850457,254.7560071
19/09:15:51,254.85,254.7550596,254.8850106,254.7563199
19/09:15:51,254.85,254.7560043,254.8849756,254.7566317
19/09:15:51,254.85,254.7569396,254.8849407,254.7569424
19/09:15:52,254.85,254.7578655,254.8849058,254.757252
19/09:15:52,254.85,254.7587823,254.8848709,254.7575607
19/09:15:52,254.85,254.7596899,254.884836,254.7578683
19/09:15:52,254.85,254.7605885,254.8848012,254.7581749
19/09:15:52,254.85,254.7614782,254.8847664,254.7584805
19/09:15:53,254.85,254.762359,254.8847317,254.758785
19/09:15:53,254.85,254.7632311,254.884697,254.7590886
19/09:15:54,254.85,254.7640944,254.8846623,254.7593911
19/09:15:54,254.9,254.7654467,254.8846776,254.759859
19/09:15:54,254.85,254.7662881,254.8846429,254.760159
19/09:15:55,254.85,254.767121,254.8846083,254.760458
19/09:15:55,254.85,254.7679457,254.8845737,254.7607559
19/09:15:55,254.85,254.7687621,254.8845392,254.7610529
19/09:15:55,254.85,254.7695705,254.8845046,254.7613489
19/09:15:55,254.85,254.7703708,254.8844702,254.7616439
19/09:15:55,254.9,254.7716606,254.8844857,254.7621044
19/09:15:56,254.85,254.7724401,254.8844512,254.7623969
19/09:15:58,254.85,254.7732119,254.8844168,254.7626884
19/09:15:59,254.85,254.7739759,254.8843824,254.7629789
19/09:15:59,254.85,254.7747324,254.884348,254.7632685
19/09:16:00,254.85,254.7754813,254.8843137,254.7635571
19/09:16:00,254.85,254.7762228,254.8842794,254.7638448
19/09:16:00,254.85,254.7769569,254.8842451,254.7641315
19/09:16:00,254.85,254.7776837,254.8842109,254.7644173
19/09:16:00,254.85,254.7784033,254.8841767,254.7647021
19/09:16:00,254.85,254.7791157,254.8841425,254.7649859
19/09:16:00,254.85,254.779821,254.8841084,254.7652688
19/09:16:01,254.8,254.7800218,254.8840244,254.7653844
19/09:16:01,254.85,254.7807181,254.8839903,254.765666
19/09:16:01,254.85,254.7814074,254.8839564,254.7659466
19/09:16:01,254.85,254.7820899,254.8839224,254.7662263
19/09:16:01,254.85,254.7827657,254.8838885,254.7665051
19/09:16:01,254.8,254.7829372,254.8838047,254.7666166
19/09:16:01,254.85,254.7836044,254.8837709,254.7668941
19/09:16:02,254.8,254.7837676,254.8836872,254.7670042
19/09:16:04,254.85,254.7844266,254.8836535,254.7672804
19/09:16:05,254.85,254.7850791,254.8836199,254.7675557
19/09:16:07,254.8,254.7852276,254.8835363,254.7676637
19/09:16:08,254.85,254.7858721,254.8835028,254.7679377
19/09:16:12,254.8,254.7860126,254.8834193,254.7680444
19/09:16:12,254.8,254.7861518,254.8833359,254.7681507
19/09:16:12,254.8,254.7862896,254.8832526,254.7682567
19/09:16:12,254.8,254.786426,254.8831694,254.7683623
19/09:16:13,254.8,254.7865611,254.8830863,254.7684676
19/09:16:15,254.8,254.7866948,254.8830032,254.7685726
19/09:16:20,254.8,254.7868272,254.8829203,254.7686771
19/09:16:22,254.75,254.7864608,254.8827874,254.768615
19/09:16:22,254.75,254.786098,254.8826547,254.768553
19/09:16:22,254.75,254.7857388,254.8825221,254.7684913
19/09:16:22,254.75,254.7853832,254.8823897,254.7684298
19/09:16:22,254.75,254.7850311,254.8822573,254.7683684
19/09:16:23,254.7,254.784185,254.8820752,254.7681409
19/09:16:24,254.7,254.7833474,254.8818932,254.7679142
19/09:16:28,254.65,254.7820205,254.8816614,254.7675218
19/09:16:28,254.65,254.7807069,254.8814299,254.7671307
19/09:16:28,254.65,254.7794063,254.8811985,254.7667409
19/09:16:28,254.65,254.7781187,254.8809675,254.7663524
19/09:16:28,254.65,254.7768439,254.8807366,254.7659652
19/09:16:29,254.65,254.7755818,254.880506,254.7655793
19/09:16:29,254.65,254.7743322,254.8802756,254.7651947
